id,longitude,latitude
"188",4637769.7193316,2592291.64965323
"189",4647769.7193316,2592291.64965323
"190",4657769.7193316,2592291.64965323
"191",4667769.7193316,2592291.64965323
"192",4677769.7193316,2592291.64965323
"193",4687769.7193316,2592291.64965323
"194",4697769.7193316,2592291.64965323
"195",4707769.7193316,2592291.64965323
"196",4717769.7193316,2592291.64965323
"197",4727769.7193316,2592291.64965323
"198",4737769.7193316,2592291.64965323
"199",4747769.7193316,2592291.64965323
"200",4757769.7193316,2592291.64965323
"201",4767769.7193316,2592291.64965323
"202",4777769.7193316,2592291.64965323
"209",4587769.7193316,2582291.64965323
"210",4597769.7193316,2582291.64965323
"211",4607769.7193316,2582291.64965323
"212",4617769.7193316,2582291.64965323
"213",4627769.7193316,2582291.64965323
"214",4637769.7193316,2582291.64965323
"215",4647769.7193316,2582291.64965323
"216",4657769.7193316,2582291.64965323
"217",4667769.7193316,2582291.64965323
"218",4677769.7193316,2582291.64965323
"219",4687769.7193316,2582291.64965323
"220",4697769.7193316,2582291.64965323
"221",4707769.7193316,2582291.64965323
"222",4717769.7193316,2582291.64965323
"223",4727769.7193316,2582291.64965323
"224",4737769.7193316,2582291.64965323
"225",4747769.7193316,2582291.64965323
"237",4607769.7193316,2572291.64965323
"238",4617769.7193316,2572291.64965323
"239",4627769.7193316,2572291.64965323
"240",4637769.7193316,2572291.64965323
"241",4647769.7193316,2572291.64965323
"242",4657769.7193316,2572291.64965323
"243",4667769.7193316,2572291.64965323
"244",4677769.7193316,2572291.64965323
"245",4687769.7193316,2572291.64965323
"246",4697769.7193316,2572291.64965323
"247",4707769.7193316,2572291.64965323
"248",4717769.7193316,2572291.64965323
"249",4727769.7193316,2572291.64965323
"250",4737769.7193316,2572291.64965323
"251",4747769.7193316,2572291.64965323
"263",4607769.7193316,2562291.64965323
"264",4617769.7193316,2562291.64965323
"265",4627769.7193316,2562291.64965323
"266",4637769.7193316,2562291.64965323
"267",4647769.7193316,2562291.64965323
"268",4657769.7193316,2562291.64965323
"269",4667769.7193316,2562291.64965323
"270",4677769.7193316,2562291.64965323
"271",4687769.7193316,2562291.64965323
"272",4697769.7193316,2562291.64965323
"273",4707769.7193316,2562291.64965323
"274",4717769.7193316,2562291.64965323
"275",4727769.7193316,2562291.64965323
"276",4737769.7193316,2562291.64965323
"277",4747769.7193316,2562291.64965323
"278",4757769.7193316,2562291.64965323
"288",4597769.7193316,2552291.64965323
"289",4607769.7193316,2552291.64965323
"290",4617769.7193316,2552291.64965323
"291",4627769.7193316,2552291.64965323
"292",4637769.7193316,2552291.64965323
"293",4647769.7193316,2552291.64965323
"294",4657769.7193316,2552291.64965323
"295",4667769.7193316,2552291.64965323
"296",4677769.7193316,2552291.64965323
"297",4687769.7193316,2552291.64965323
"298",4697769.7193316,2552291.64965323
"299",4707769.7193316,2552291.64965323
"300",4717769.7193316,2552291.64965323
"301",4727769.7193316,2552291.64965323
"302",4737769.7193316,2552291.64965323
"303",4747769.7193316,2552291.64965323
"304",4757769.7193316,2552291.64965323
"315",4607769.7193316,2542291.64965323
"316",4617769.7193316,2542291.64965323
"317",4627769.7193316,2542291.64965323
"318",4637769.7193316,2542291.64965323
"319",4647769.7193316,2542291.64965323
"320",4657769.7193316,2542291.64965323
"321",4667769.7193316,2542291.64965323
"322",4677769.7193316,2542291.64965323
"323",4687769.7193316,2542291.64965323
"324",4697769.7193316,2542291.64965323
"325",4707769.7193316,2542291.64965323
"326",4717769.7193316,2542291.64965323
"327",4727769.7193316,2542291.64965323
"328",4737769.7193316,2542291.64965323
"329",4747769.7193316,2542291.64965323
"330",4757769.7193316,2542291.64965323
"341",4607769.7193316,2532291.64965323
"342",4617769.7193316,2532291.64965323
"343",4627769.7193316,2532291.64965323
"344",4637769.7193316,2532291.64965323
"345",4647769.7193316,2532291.64965323
"346",4657769.7193316,2532291.64965323
"347",4667769.7193316,2532291.64965323
"348",4677769.7193316,2532291.64965323
"349",4687769.7193316,2532291.64965323
"350",4697769.7193316,2532291.64965323
"351",4707769.7193316,2532291.64965323
"352",4717769.7193316,2532291.64965323
"353",4727769.7193316,2532291.64965323
"368",4617769.7193316,2522291.64965323
"369",4627769.7193316,2522291.64965323
